,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,ApplicantIncome_log,LoanAmount_log,Loan_Amount_Term_log
534,LP002731,Female,No,0,Not Graduate,Yes,18165.0,0.0,125.0,360.0,1.0,Urban,Y,9.80730699406216,4.836281906951478,5.8888779583328805
535,LP002732,Male,No,0,Not Graduate,No,2550.0,2042.0,126.0,360.0,1.0,Rural,Y,7.844240718141811,4.844187086458591,5.8888779583328805
536,LP002734,Male,Yes,0,Graduate,No,6133.0,3906.0,324.0,360.0,1.0,Urban,Y,8.721602344674197,5.783825182329737,5.8888779583328805
537,LP002738,Male,No,2,Graduate,No,3617.0,0.0,107.0,360.0,1.0,Semiurban,Y,8.193676665955241,4.68213122712422,5.8888779583328805
538,LP002739,Male,Yes,0,Not Graduate,No,2917.0,536.0,66.0,360.0,1.0,Rural,N,7.978653729082731,4.204692619390966,5.8888779583328805
539,LP002740,Male,Yes,3,Graduate,No,6417.0,0.0,157.0,180.0,1.0,Rural,Y,8.766861821669803,5.062595033026967,5.198497031265826
540,LP002741,Female,Yes,1,Graduate,No,4608.0,2845.0,140.0,180.0,1.0,Semiurban,Y,8.435766192720509,4.948759890378168,5.198497031265826
541,LP002743,Female,No,0,Graduate,No,2138.0,0.0,99.0,360.0,0.0,Semiurban,N,7.668093709082406,4.605170185988092,5.8888779583328805
542,LP002753,Female,No,1,Graduate,No,3652.0,0.0,95.0,360.0,1.0,Semiurban,Y,8.203304026795282,4.564348191467836,5.8888779583328805
543,LP002755,Male,Yes,1,Not Graduate,No,2239.0,2524.0,128.0,360.0,1.0,Urban,Y,7.7142311448490855,4.859812404361672,5.8888779583328805
544,LP002757,Female,Yes,0,Not Graduate,No,3017.0,663.0,102.0,360.0,0.8082849378320478,Semiurban,Y,8.012349639327795,4.634728988229636,5.8888779583328805
545,LP002767,Male,Yes,0,Graduate,No,2768.0,1950.0,155.0,360.0,1.0,Rural,Y,7.926241523170962,5.049856007249537,5.8888779583328805
546,LP002768,Male,No,0,Not Graduate,No,3358.0,0.0,80.0,36.0,1.0,Semiurban,N,8.119398589612294,4.394449154672439,3.6109179126442243
547,LP002772,Male,No,0,Graduate,No,2526.0,1783.0,145.0,360.0,1.0,Rural,Y,7.834788107388194,4.983606621708336,5.8888779583328805
548,LP002776,Female,No,0,Graduate,No,5000.0,0.0,103.0,360.0,0.0,Semiurban,N,8.517393171418904,4.6443908991413725,5.8888779583328805
549,LP002777,Male,Yes,0,Graduate,No,2785.0,2016.0,110.0,360.0,1.0,Rural,Y,7.932362154339751,4.709530201312334,5.8888779583328805
550,LP002778,Male,Yes,2,Graduate,Yes,6633.0,0.0,143.32845035572655,360.0,0.0,Rural,N,8.799963219506997,4.8877257937581025,5.8888779583328805
551,LP002784,Male,Yes,1,Not Graduate,No,2492.0,2375.0,132.31818655204256,360.0,1.0,Rural,Y,7.821242083523558,4.836753500859187,5.8888779583328805
552,LP002785,Male,Yes,1,Graduate,No,3333.0,3250.0,158.0,360.0,1.0,Urban,Y,8.111928063310739,5.0689042022202315,5.8888779583328805
553,LP002788,Male,Yes,0,Not Graduate,No,2454.0,2333.0,181.0,360.0,0.0,Urban,N,7.805882040228621,5.204006687076795,5.8888779583328805
554,LP002789,Male,Yes,0,Graduate,No,3593.0,4266.0,132.0,180.0,0.0,Rural,N,8.187021067343505,4.890349128221754,5.198497031265826
555,LP002792,Male,Yes,1,Graduate,No,5468.0,1032.0,26.0,360.0,1.0,Semiurban,Y,8.606851063346772,3.295836866004329,5.8888779583328805
556,LP002794,Female,No,0,Graduate,No,2667.0,1625.0,84.0,360.0,0.8171939131096784,Urban,Y,7.889084407035514,4.442651256490317,5.8888779583328805
557,LP002795,Male,Yes,3,Graduate,Yes,10139.0,0.0,260.0,360.0,1.0,Semiurban,Y,9.224243277145174,5.564520407322694,5.8888779583328805
558,LP002798,Male,Yes,0,Graduate,No,3887.0,2669.0,162.0,360.0,1.0,Semiurban,Y,8.265650165580329,5.093750200806762,5.8888779583328805
559,LP002804,Female,Yes,0,Graduate,No,4180.0,2306.0,182.0,360.0,1.0,Semiurban,Y,8.338305731356565,5.209486152841421,5.8888779583328805
560,LP002807,Male,Yes,2,Not Graduate,No,3675.0,242.0,108.0,360.0,1.0,Semiurban,Y,8.209580483475577,4.6913478822291435,5.8888779583328805
561,LP002813,Female,Yes,1,Graduate,Yes,19484.0,0.0,600.0,360.0,1.0,Semiurban,Y,9.87740021777281,6.398594934535208,5.8888779583328805
562,LP002820,Male,Yes,0,Graduate,No,5923.0,2054.0,211.0,360.0,1.0,Rural,Y,8.68676717538769,5.356586274672012,5.8888779583328805
563,LP002821,Male,No,0,Not Graduate,Yes,5800.0,0.0,132.0,360.0,1.0,Semiurban,Y,8.665785595466064,4.890349128221754,5.8888779583328805
564,LP002832,Male,Yes,2,Graduate,No,8799.0,0.0,258.0,360.0,0.0,Urban,N,9.082507000466299,5.556828061699537,5.8888779583328805
565,LP002833,Male,Yes,0,Not Graduate,No,4467.0,0.0,120.0,360.0,0.820652633889856,Rural,Y,8.404696160189092,4.795790545596741,5.8888779583328805
566,LP002836,Male,No,0,Graduate,No,3333.0,0.0,70.0,360.0,1.0,Urban,Y,8.111928063310739,4.2626798770413155,5.8888779583328805
567,LP002837,Male,Yes,3,Graduate,No,3400.0,2500.0,123.0,360.0,0.0,Rural,N,8.131824785007195,4.820281565605037,5.8888779583328805
568,LP002840,Female,No,0,Graduate,No,2378.0,0.0,9.0,360.0,1.0,Urban,N,7.774435510302958,2.302585092994046,5.8888779583328805
569,LP002841,Male,Yes,0,Graduate,No,3166.0,2064.0,104.0,360.0,0.0,Urban,N,8.06054004653864,4.653960350157523,5.8888779583328805
570,LP002842,Male,Yes,1,Graduate,No,3417.0,1750.0,186.0,360.0,1.0,Urban,Y,8.136810863675537,5.231108616854587,5.8888779583328805
571,LP002847,Male,Yes,0,Graduate,No,5116.0,1451.0,165.0,360.0,0.0,Urban,N,8.540323608805092,5.111987788356544,5.8888779583328805
572,LP002855,Male,Yes,2,Graduate,No,16666.0,0.0,275.0,360.0,1.0,Urban,Y,9.721185995542177,5.62040086571715,5.8888779583328805
573,LP002862,Male,Yes,2,Not Graduate,No,6125.0,1625.0,187.0,480.0,1.0,Semiurban,N,8.72029728739272,5.236441962829949,6.175867270105761
574,LP002863,Male,Yes,3,Graduate,No,6406.0,0.0,150.0,360.0,1.0,Semiurban,N,8.765146421639022,5.017279836814924,5.8888779583328805
575,LP002868,Male,Yes,2,Graduate,No,3159.0,461.0,108.0,84.0,1.0,Urban,Y,8.058327306580958,4.6913478822291435,4.442651256490317
576,LP002872,Male,Yes,0,Graduate,No,3087.0,2210.0,136.0,360.0,0.0,Semiurban,N,8.035278911144667,4.919980925828125,5.8888779583328805
577,LP002874,Male,No,0,Graduate,No,3229.0,2739.0,110.0,360.0,1.0,Urban,Y,8.080237416216702,4.709530201312334,5.8888779583328805
578,LP002877,Male,Yes,1,Graduate,No,1782.0,2232.0,107.0,360.0,1.0,Rural,Y,7.48605261786314,4.68213122712422,5.8888779583328805
579,LP002888,Male,No,0,Graduate,No,3182.0,2917.0,161.0,360.0,1.0,Urban,Y,8.065579427282092,5.087596335232384,5.8888779583328805
580,LP002892,Male,Yes,2,Graduate,No,6540.0,0.0,205.0,360.0,1.0,Semiurban,Y,8.785845337961213,5.327876168789581,5.8888779583328805
581,LP002893,Male,No,0,Graduate,No,1836.0,33837.0,90.0,360.0,1.0,Urban,N,7.515889085215125,4.51085950651685,5.8888779583328805
582,LP002894,Female,Yes,0,Graduate,No,3166.0,0.0,36.0,360.0,1.0,Semiurban,Y,8.06054004653864,3.6109179126442243,5.8888779583328805
583,LP002898,Male,Yes,1,Graduate,No,1880.0,0.0,61.0,360.0,0.7236468954696226,Rural,N,7.53955882930103,4.127134385045092,5.8888779583328805
584,LP002911,Male,Yes,1,Graduate,No,2787.0,1917.0,146.0,360.0,0.0,Rural,N,7.933079771880415,4.990432586778736,5.8888779583328805
585,LP002912,Male,Yes,1,Graduate,No,4283.0,3000.0,172.0,84.0,1.0,Rural,N,8.36264243156764,5.153291594497779,4.442651256490317
586,LP002916,Male,Yes,0,Graduate,No,2297.0,1522.0,104.0,360.0,1.0,Urban,Y,7.739794458408701,4.653960350157523,5.8888779583328805
587,LP002917,Female,No,0,Not Graduate,No,2165.0,0.0,70.0,360.0,1.0,Semiurban,Y,7.680637427560936,4.2626798770413155,5.8888779583328805
588,LP002925,Male,No,0,Graduate,No,4750.0,0.0,94.0,360.0,1.0,Semiurban,Y,8.46611040118692,4.553876891600541,5.8888779583328805
589,LP002926,Male,Yes,2,Graduate,Yes,2726.0,0.0,106.0,360.0,0.0,Semiurban,N,7.910957382845589,4.672828834461906,5.8888779583328805
590,LP002928,Male,Yes,0,Graduate,No,3000.0,3416.0,56.0,180.0,1.0,Semiurban,Y,8.006700845440367,4.04305126783455,5.198497031265826
591,LP002931,Male,Yes,2,Graduate,Yes,6000.0,0.0,205.0,240.0,1.0,Semiurban,N,8.699681400989514,5.327876168789581,5.484796933490655
592,LP002933,Male,No,3,Graduate,Yes,9357.0,0.0,292.0,360.0,1.0,Semiurban,Y,9.143986871426161,5.680172609017068,5.8888779583328805
593,LP002936,Male,Yes,0,Graduate,No,3859.0,3300.0,142.0,180.0,1.0,Rural,Y,8.258422462458876,4.962844630259907,5.198497031265826
594,LP002938,Male,Yes,0,Graduate,Yes,16120.0,0.0,260.0,360.0,1.0,Urban,Y,9.687878048875998,5.564520407322694,5.8888779583328805
595,LP002940,Male,No,0,Not Graduate,No,3833.0,0.0,110.0,360.0,1.0,Rural,Y,8.251663923605589,4.709530201312334,5.8888779583328805
596,LP002941,Male,Yes,2,Not Graduate,Yes,6383.0,1000.0,187.0,360.0,1.0,Rural,N,8.761550139129644,5.236441962829949,5.8888779583328805
597,LP002943,Male,No,0,Graduate,No,2987.0,0.0,88.0,360.0,0.0,Semiurban,N,8.002359546252707,4.48863636973214,5.8888779583328805
598,LP002945,Male,Yes,0,Graduate,Yes,9963.0,0.0,180.0,360.0,1.0,Rural,Y,9.20673387638207,5.198497031265826,5.8888779583328805
599,LP002948,Male,Yes,2,Graduate,No,5780.0,0.0,192.0,360.0,1.0,Urban,Y,8.662331957082475,5.262690188904886,5.8888779583328805
600,LP002949,Female,No,3,Graduate,No,416.0,41667.0,350.0,180.0,0.552125521595239,Urban,N,6.0330862217988015,5.860786223465865,5.198497031265826
601,LP002950,Male,Yes,0,Not Graduate,No,2894.0,2792.0,155.0,360.0,1.0,Rural,Y,7.970740390007095,5.049856007249537,5.8888779583328805
602,LP002953,Male,Yes,3,Graduate,No,5703.0,0.0,128.0,360.0,1.0,Urban,Y,8.648922962094131,4.859812404361672,5.8888779583328805
603,LP002958,Male,No,0,Graduate,No,3676.0,4301.0,172.0,360.0,1.0,Rural,Y,8.209852481301272,5.153291594497779,5.8888779583328805
604,LP002959,Female,Yes,1,Graduate,No,12000.0,0.0,496.0,360.0,1.0,Semiurban,Y,9.392745258631441,6.208590026096629,5.8888779583328805
605,LP002960,Male,Yes,0,Not Graduate,No,2400.0,3800.0,145.96271499824093,180.0,1.0,Urban,N,7.783640596221253,4.797754079721326,5.198497031265826
606,LP002961,Male,Yes,1,Graduate,No,3400.0,2500.0,173.0,360.0,1.0,Semiurban,Y,8.131824785007195,5.159055299214529,5.8888779583328805
607,LP002964,Male,Yes,2,Not Graduate,No,3987.0,1411.0,157.0,360.0,1.0,Rural,Y,8.291045131081729,5.062595033026967,5.8888779583328805
608,LP002974,Male,Yes,0,Graduate,No,3232.0,1950.0,108.0,360.0,1.0,Rural,Y,8.081165777725433,4.6913478822291435,5.8888779583328805
609,LP002978,Female,No,0,Graduate,No,2900.0,0.0,71.0,360.0,1.0,Rural,Y,7.972810784121404,4.276666119016055,5.8888779583328805
610,LP002979,Male,Yes,3,Graduate,No,4106.0,0.0,40.0,180.0,1.0,Rural,Y,8.320448113956559,3.713572066704308,5.198497031265826
611,LP002983,Male,Yes,1,Graduate,No,8072.0,240.0,253.0,360.0,1.0,Urban,Y,8.996280439395015,5.537334267018537,5.8888779583328805
612,LP002984,Male,Yes,2,Graduate,No,7583.0,0.0,187.0,360.0,1.0,Urban,Y,8.933796043934858,5.236441962829949,5.8888779583328805
613,LP002990,Female,No,0,Graduate,Yes,4583.0,0.0,133.0,360.0,0.0,Semiurban,N,8.430327258394575,4.897839799950911,5.8888779583328805
614,LP001015,Male,Yes,0,Graduate,No,5720.0,0.0,110.0,360.0,1.0,Urban,Y,8.651898894268529,4.709530201312334,5.8888779583328805
615,LP001022,Male,Yes,1,Graduate,No,3076.0,1500.0,126.0,360.0,1.0,Urban,Y,8.031710375322042,4.844187086458591,5.8888779583328805
616,LP001031,Male,Yes,2,Graduate,No,5000.0,1800.0,208.0,360.0,1.0,Urban,Y,8.517393171418904,5.342334251964811,5.8888779583328805
617,LP001035,Male,Yes,2,Graduate,No,2340.0,2546.0,100.0,360.0,0.8831480888968211,Urban,Y,7.75833346749091,4.61512051684126,5.8888779583328805
618,LP001051,Male,No,0,Not Graduate,No,3276.0,0.0,78.0,360.0,1.0,Urban,Y,8.094683648698815,4.3694478524670215,5.8888779583328805
619,LP001054,Male,Yes,0,Not Graduate,Yes,2165.0,3422.0,152.0,360.0,1.0,Urban,Y,7.680637427560936,5.030437921392435,5.8888779583328805
620,LP001055,Female,No,1,Not Graduate,No,2226.0,0.0,59.0,360.0,1.0,Semiurban,Y,7.708410667257367,4.0943445622221,5.8888779583328805
621,LP001056,Male,Yes,2,Not Graduate,No,3881.0,0.0,147.0,360.0,0.0,Rural,Y,8.264105763728956,4.997212273764115,5.8888779583328805
622,LP001059,Male,Yes,2,Graduate,No,13633.0,0.0,280.0,240.0,1.0,Urban,Y,9.52032195192273,5.638354669333745,5.484796933490655
623,LP001067,Male,No,0,Not Graduate,No,2400.0,2400.0,123.0,360.0,1.0,Semiurban,Y,7.783640596221253,4.820281565605037,5.8888779583328805
624,LP001078,Male,No,0,Not Graduate,No,3091.0,0.0,90.0,360.0,1.0,Urban,Y,8.036573409707312,4.51085950651685,5.8888779583328805
625,LP001082,Male,Yes,1,Graduate,No,2185.0,1516.0,162.0,360.0,1.0,Semiurban,Y,7.689828668736484,5.093750200806762,5.8888779583328805
626,LP001083,Male,No,3,Graduate,No,4166.0,0.0,40.0,180.0,0.9128178951852792,Urban,Y,8.334951631422454,3.713572066704308,5.198497031265826
627,LP001094,Male,Yes,2,Graduate,No,12173.0,0.0,166.0,360.0,0.0,Semiurban,Y,9.40705780905387,5.117993812416755,5.8888779583328805
628,LP001096,Female,No,0,Graduate,No,4666.0,0.0,124.0,360.0,1.0,Semiurban,Y,8.448271745949816,4.8283137373023015,5.8888779583328805
629,LP001099,Male,No,1,Graduate,No,5667.0,0.0,131.0,360.0,1.0,Urban,Y,8.64259160081057,4.882801922586371,5.8888779583328805
630,LP001105,Male,Yes,2,Graduate,No,4583.0,2916.0,200.0,360.0,1.0,Urban,Y,8.430327258394575,5.303304908059076,5.8888779583328805
631,LP001107,Male,Yes,3,Graduate,No,3786.0,333.0,126.0,360.0,1.0,Semiurban,Y,8.239329427901795,4.844187086458591,5.8888779583328805
632,LP001108,Male,Yes,0,Graduate,No,9226.0,7916.0,300.0,360.0,1.0,Urban,Y,9.129889247578555,5.707110264748875,5.8888779583328805
633,LP001115,Male,No,0,Graduate,No,1300.0,3470.0,100.0,180.0,1.0,Semiurban,Y,7.170888478512505,4.61512051684126,5.198497031265826
634,LP001121,Male,Yes,1,Not Graduate,No,1888.0,1620.0,48.0,360.0,1.0,Urban,Y,7.543802867501509,3.8918202981106265,5.8888779583328805
635,LP001124,Female,No,3,Not Graduate,No,2083.0,0.0,28.0,180.0,1.0,Urban,Y,7.642044402873258,3.367295829986474,5.198497031265826
636,LP001128,Male,No,0,Graduate,No,3909.0,0.0,101.0,360.0,1.0,Urban,Y,8.271292652979412,4.624972813284271,5.8888779583328805
637,LP001135,Female,No,0,Not Graduate,No,3765.0,0.0,125.0,360.0,1.0,Urban,Y,8.233768709217097,4.836281906951478,5.8888779583328805
638,LP001149,Male,Yes,0,Graduate,No,5400.0,4380.0,290.0,360.0,1.0,Urban,Y,8.594339400592892,5.673323267171493,5.8888779583328805
639,LP001153,Male,No,0,Graduate,No,0.0,24000.0,148.0,360.0,0.0,Rural,Y,0.0,5.003946305945459,5.8888779583328805
640,LP001163,Male,Yes,2,Graduate,No,4363.0,1250.0,140.0,360.0,0.9006703882445547,Urban,Y,8.381144346952961,4.948759890378168,5.8888779583328805
641,LP001169,Male,Yes,0,Graduate,No,7500.0,3750.0,275.0,360.0,1.0,Urban,Y,8.922791623969637,5.62040086571715,5.8888779583328805
642,LP001174,Male,Yes,0,Graduate,No,3772.0,833.0,57.0,360.0,0.9555918918530599,Semiurban,Y,8.235625719964311,4.060443010546419,5.8888779583328805
643,LP001176,Male,No,0,Graduate,No,2942.0,2382.0,125.0,180.0,1.0,Urban,Y,7.987184748233473,4.836281906951478,5.198497031265826
644,LP001177,Female,No,0,Not Graduate,No,2478.0,0.0,75.0,360.0,1.0,Semiurban,Y,7.8156105320351905,4.330733340286331,5.8888779583328805
645,LP001183,Male,Yes,2,Graduate,No,6250.0,820.0,192.0,360.0,1.0,Urban,Y,8.740496729931813,5.262690188904886,5.8888779583328805
646,LP001185,Male,No,0,Graduate,No,3268.0,1683.0,152.0,360.0,1.0,Semiurban,Y,8.092239406724211,5.030437921392435,5.8888779583328805
647,LP001187,Male,Yes,0,Graduate,No,2783.0,2708.0,158.0,360.0,1.0,Urban,Y,7.931644021454311,5.0689042022202315,5.8888779583328805
648,LP001190,Male,Yes,0,Graduate,No,2740.0,1541.0,101.0,360.0,1.0,Urban,Y,7.916078096302786,4.624972813284271,5.8888779583328805
649,LP001203,Male,No,0,Graduate,No,3150.0,0.0,176.0,360.0,0.0,Semiurban,Y,8.055475141757274,5.176149732573829,5.8888779583328805
650,LP001208,Male,Yes,2,Graduate,No,7350.0,4029.0,185.0,180.0,1.0,Urban,Y,8.902591637374087,5.225746673713202,5.198497031265826
651,LP001210,Male,Yes,0,Graduate,Yes,2267.0,2792.0,90.0,360.0,1.0,Urban,Y,7.7266536648476425,4.51085950651685,5.8888779583328805
652,LP001211,Male,No,0,Graduate,Yes,5833.0,0.0,116.0,360.0,1.0,Urban,Y,8.671458150427666,4.762173934797756,5.8888779583328805
653,LP001219,Male,No,0,Graduate,No,3643.0,1963.0,138.0,360.0,1.0,Urban,Y,8.200837258379849,4.9344739331306915,5.8888779583328805
654,LP001220,Male,Yes,0,Graduate,No,5629.0,818.0,100.0,360.0,1.0,Urban,Y,8.635864721133736,4.61512051684126,5.8888779583328805
655,LP001221,Female,No,0,Graduate,No,3644.0,0.0,110.0,360.0,1.0,Urban,Y,8.201111644442758,4.709530201312334,5.8888779583328805
656,LP001226,Male,Yes,0,Not Graduate,No,1750.0,2024.0,90.0,360.0,1.0,Semiurban,Y,7.467942332285852,4.51085950651685,5.8888779583328805
657,LP001230,Male,No,0,Graduate,No,6500.0,2600.0,200.0,360.0,1.0,Semiurban,Y,8.77971129020447,5.303304908059076,5.8888779583328805
658,LP001231,Female,No,0,Graduate,No,3666.0,0.0,84.0,360.0,1.0,Urban,Y,8.207129168071326,4.442651256490317,5.8888779583328805
659,LP001232,Male,Yes,0,Graduate,No,4260.0,3900.0,185.0,343.5404877240337,0.9349896084305146,Urban,Y,8.357259153499912,5.225746673713202,5.815910899852894
660,LP001237,Male,Yes,0,Not Graduate,No,4163.0,1475.0,162.0,360.0,1.0,Urban,Y,8.33423142973486,5.093750200806762,5.8888779583328805
661,LP001242,Male,No,0,Not Graduate,No,2356.0,1902.0,108.0,360.0,1.0,Semiurban,Y,7.7651449029361315,4.6913478822291435,5.8888779583328805
662,LP001268,Male,No,0,Graduate,No,6792.0,3338.0,187.0,344.82084675290935,1.0,Urban,Y,8.823647949191303,5.236441962829949,5.823146586917386
663,LP001270,Male,Yes,3,Not Graduate,Yes,8000.0,250.0,187.0,360.0,1.0,Semiurban,Y,8.987321812850125,5.236441962829949,5.8888779583328805
664,LP001284,Male,Yes,1,Graduate,No,2419.0,1707.0,124.0,360.0,1.0,Urban,Y,7.791522819150732,4.8283137373023015,5.8888779583328805
665,LP001287,Male,Yes,3,Not Graduate,No,3500.0,833.0,120.0,360.0,1.0,Semiurban,Y,8.160803920954665,4.795790545596741,5.8888779583328805
666,LP001291,Male,Yes,1,Graduate,No,3500.0,3077.0,160.0,360.0,1.0,Semiurban,Y,8.160803920954665,5.081404364984463,5.8888779583328805
667,LP001298,Male,Yes,2,Graduate,No,4116.0,1000.0,30.0,180.0,1.0,Urban,Y,8.322880021769905,3.4339872044851463,5.198497031265826
668,LP001312,Male,Yes,0,Not Graduate,Yes,5293.0,0.0,92.0,360.0,1.0,Urban,Y,8.574329382787047,4.532599493153256,5.8888779583328805
669,LP001313,Male,No,0,Graduate,No,2750.0,0.0,130.0,360.0,0.0,Urban,Y,7.919719760924575,4.875197323201151,5.8888779583328805
670,LP001317,Female,No,0,Not Graduate,No,4402.0,0.0,130.0,360.0,1.0,Rural,Y,8.390041405755754,4.875197323201151,5.8888779583328805
671,LP001321,Male,Yes,2,Graduate,No,3613.0,3539.0,134.0,180.0,1.0,Semiurban,Y,8.192570471152173,4.90527477843843,5.198497031265826
672,LP001323,Female,Yes,2,Graduate,No,2779.0,3664.0,176.0,360.0,0.0,Semiurban,Y,7.930206206684683,5.176149732573829,5.8888779583328805
673,LP001324,Male,Yes,3,Graduate,No,4720.0,0.0,90.0,180.0,1.0,Semiurban,Y,8.459775920546287,4.51085950651685,5.198497031265826
674,LP001332,Male,Yes,0,Not Graduate,No,2415.0,1721.0,110.0,360.0,1.0,Semiurban,Y,7.789868559054706,4.709530201312334,5.8888779583328805
675,LP001335,Male,Yes,0,Graduate,Yes,7016.0,292.0,125.0,360.0,1.0,Urban,Y,8.85609105525229,4.836281906951478,5.8888779583328805
676,LP001338,Female,No,2,Graduate,No,4968.0,0.0,189.0,360.0,1.0,Semiurban,Y,8.51097389160232,5.247024072160486,5.8888779583328805
677,LP001347,Female,No,0,Graduate,No,2101.0,1500.0,108.0,360.0,0.0,Rural,Y,7.650644551436897,4.6913478822291435,5.8888779583328805
678,LP001348,Male,Yes,3,Not Graduate,No,4490.0,0.0,125.0,360.0,1.0,Urban,Y,8.409830673087738,4.836281906951478,5.8888779583328805
679,LP001351,Male,Yes,0,Graduate,No,2917.0,3583.0,138.0,360.0,1.0,Semiurban,Y,7.978653729082731,4.9344739331306915,5.8888779583328805
680,LP001352,Male,Yes,0,Not Graduate,No,4700.0,0.0,135.0,360.0,0.0,Semiurban,Y,8.45553053102413,4.912654885736052,5.8888779583328805
681,LP001358,Male,Yes,0,Graduate,No,3445.0,0.0,130.0,360.0,0.0,Semiurban,Y,8.144969417087875,4.875197323201151,5.8888779583328805
682,LP001359,Male,Yes,0,Graduate,No,7666.0,0.0,187.0,360.0,1.0,Semiurban,Y,8.944680683558895,5.236441962829949,5.8888779583328805
683,LP001361,Male,Yes,0,Graduate,No,2458.0,5105.0,188.0,360.0,0.0,Rural,Y,7.807510042216193,5.241747015059643,5.8888779583328805
684,LP001366,Female,No,0,Graduate,No,3250.0,0.0,95.0,360.0,1.0,Semiurban,Y,8.086717920303906,4.564348191467836,5.8888779583328805
685,LP001368,Male,No,0,Graduate,No,4463.0,0.0,65.0,360.0,1.0,Semiurban,Y,8.403800504061147,4.189654742026425,5.8888779583328805
686,LP001375,Male,Yes,1,Graduate,No,4083.0,1775.0,139.0,60.0,1.0,Urban,Y,8.314832179284556,4.941642422609304,4.110873864173311
687,LP001380,Male,Yes,0,Graduate,Yes,3900.0,2094.0,232.0,360.0,1.0,Rural,Y,8.268988209506656,5.4510384535657,5.8888779583328805
688,LP001386,Male,Yes,0,Not Graduate,No,4750.0,3583.0,144.0,360.0,1.0,Semiurban,Y,8.46611040118692,4.976733742420574,5.8888779583328805
689,LP001400,Male,No,0,Graduate,No,3583.0,3435.0,155.0,360.0,1.0,Urban,Y,8.18423477409482,5.049856007249537,5.8888779583328805
690,LP001407,Male,Yes,0,Graduate,No,3189.0,2367.0,186.0,360.0,1.0,Urban,Y,8.06777619577889,5.231108616854587,5.8888779583328805
691,LP001413,Male,No,0,Graduate,Yes,6356.0,0.0,50.0,360.0,1.0,Rural,Y,8.757311846936409,3.9318256327243257,5.8888779583328805
692,LP001415,Male,Yes,1,Graduate,No,3413.0,4053.0,138.07096027688453,360.0,1.0,Semiurban,Y,8.135639903354386,4.880666427709935,5.8888779583328805
693,LP001419,Female,Yes,0,Graduate,No,7950.0,0.0,185.0,360.0,1.0,Urban,Y,8.981052985901483,5.225746673713202,5.8888779583328805
694,LP001420,Male,Yes,3,Graduate,No,3829.0,1103.0,163.0,360.0,0.0,Urban,Y,8.250620082174692,5.099866427824199,5.8888779583328805
695,LP001428,Male,Yes,3,Graduate,No,72529.0,0.0,360.0,360.0,1.0,Urban,Y,11.191755548357458,5.8888779583328805,5.8888779583328805
696,LP001445,Male,Yes,2,Not Graduate,No,4136.0,0.0,149.0,480.0,0.0,Rural,Y,8.327726166461412,5.0106352940962555,6.175867270105761
697,LP001446,Male,Yes,0,Graduate,No,8449.0,0.0,257.0,360.0,1.0,Rural,Y,9.041921720351219,5.552959584921617,5.8888779583328805
698,LP001450,Male,Yes,0,Graduate,No,4456.0,0.0,131.0,180.0,0.0,Semiurban,Y,8.402231172946555,4.882801922586371,5.198497031265826
699,LP001452,Male,Yes,2,Graduate,No,4635.0,8000.0,102.0,180.0,1.0,Rural,Y,8.441607204459642,4.634728988229636,5.198497031265826
700,LP001455,Male,Yes,0,Graduate,No,3571.0,1917.0,135.0,360.0,1.0,Urban,Y,8.18088094199639,4.912654885736052,5.8888779583328805
701,LP001466,Male,No,0,Graduate,No,3066.0,0.0,95.0,360.0,1.0,Semiurban,Y,8.028455164114252,4.564348191467836,5.8888779583328805
702,LP001471,Male,No,2,Not Graduate,No,3235.0,2015.0,77.0,360.0,1.0,Semiurban,Y,8.082093278178382,4.356708826689592,5.8888779583328805
703,LP001472,Female,No,0,Graduate,No,5058.0,0.0,200.0,360.0,1.0,Rural,Y,8.528924114291936,5.303304908059076,5.8888779583328805
704,LP001475,Male,Yes,0,Graduate,Yes,3188.0,2286.0,130.0,360.0,0.9167375054643904,Rural,Y,8.067462667010057,4.875197323201151,5.8888779583328805
705,LP001483,Male,Yes,3,Graduate,No,13518.0,0.0,390.0,360.0,1.0,Rural,Y,9.511851382364405,5.968707559985366,5.8888779583328805
706,LP001486,Male,Yes,1,Graduate,No,4364.0,2500.0,185.0,360.0,1.0,Semiurban,Y,8.381373468273702,5.225746673713202,5.8888779583328805
707,LP001490,Male,Yes,2,Not Graduate,No,4766.0,1646.0,100.0,360.0,1.0,Semiurban,Y,8.469472455204826,4.61512051684126,5.8888779583328805
708,LP001496,Male,Yes,1,Graduate,No,4609.0,2333.0,123.0,360.0,0.0,Semiurban,Y,8.435983135990694,4.820281565605037,5.8888779583328805
709,LP001499,Female,Yes,3,Graduate,No,6260.0,0.0,110.0,360.0,1.0,Semiurban,Y,8.74209519574531,4.709530201312334,5.8888779583328805
710,LP001500,Male,Yes,1,Graduate,No,3333.0,4200.0,256.0,360.0,1.0,Urban,Y,8.111928063310739,5.54907608489522,5.8888779583328805
711,LP001501,Male,Yes,0,Graduate,No,3500.0,3250.0,140.0,360.0,1.0,Semiurban,Y,8.160803920954665,4.948759890378168,5.8888779583328805
